id,banco,fecha_operacion,descripcion,referencia,monto,saldo_operacion,etiqueta,
ONCEPTOS Clave Prod 84121500-Instituciones Objeto 01 Cantidad 1 Clave Unidad E48-Unidad de servicio Serv bancarias Impuesto Descripción Servicios de Facturación Valor Unitario $ Importe $ Descuento $ SUBTOTALES $ 31 DE JULIO DE 2024 GRUPO SUNEGO DE PUEBLA SA DE CV TOTAL DE IMPUESTOS TRASLADADOS Base  Impuesto 002 Tipo Factor Tasa Tasa 16% Total Importe $ TOTAL DE IMPUESTOS TRASLADADOS $ TOTAL DEL COMPROBANTE $ Domiciliación Banamex / Cargo Automático 3 Instruccion(es) aplicada(s) del 01/Jul/2024 al 31/Jul/2024 Fecha Pago a Referencia con el Emisor RFC Emisor Monto Jul 12 AMERICAN EXPRESS CO 376693152461008 AEC810901298 $ MEXICO SA DE CV AUT DOMI 08748125 Jul 12 AMERICAN EXPRESS CO 376695988531003 AEC810901298 $ MEXICO SA DE CV AUT DOMI 08748910 Jul 12 AMERICAN EXPRESS CO 376695991531008 AEC810901298 $ MEXICO SA DE CV AUT DOMI 08748912 CitiService Citibanamex Resuelve Citibanamex Resuelve Segmento Corporativo Segmento Empresarial y Gobierno Segmento Pequeña y Mediana Empresa (PYME) IMPORTANTE: LEY FEDERAL DE PROTECCION DE DATOS PERSONALES EN POSESION DE LOS PARTICULARES ipab Contrato: 8095556516 GRUPO SUNEGO DE PUEBLA SA DE CV LIB A IZUCAR DE MATAMOROS 105 LOC 1 LOMAS DE TEJALUCA 74368 ATLIXCO, PUEBLA C.R.74231 R.F.C. GSP090630KI3 PERIODO DEL 01/JUL/2024 AL 31/JUL/2024 Constancia de retención de impuesto sobre la renta INVERSION EMPRESARIAL BANAMEX TASA IMPUESTO INTERESES NETA RETENIDO NETOS %   El mencionado impuesto retenido deberá ser adicionado a los intereses netos devengados, según el procedimiento de cálculo normal establecido en el art. 7-a de la Ley del Impuesto Sobre la Renta, a fin de obtener el interés bruto," el cual es el que deberá acumularse para fines fiscales.""",,490,1141.26,Retiro
4384,Banamex,01/07/2024,"PAGO RECIBIDO DE MARIA HILARIA,PONCE/SOTO SU REF.0000356135 MARIA HILARIA,PONCE/SOTO CAJA 0071 AUT 00000000 HORA 10:52 SUC 0870",,1640.96,,Deposito,
4385,Banamex,01/07/2024,PAGO RECIBIDO DE HSBC POR ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 2 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO ORDEN DE ENRIQUE CRUZ ALAVEZ CTA.ORDENANTE 021650040444150811 REF.0987654 Pago FM 243902 RASTREO: HSB5646048 CAJA 0078 AUT 00000000 HORA 13:18 SUC 0859,,3557.49,,Retiro,
4386,Banamex,01/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000081 BOTAS INDUSTRIALES B4E74 PROY24 003 G 26 RASTREO: BB672284013214 CAJA 0078 AUT 00000000 HORA 14:29 SUC 0859,,510.01,6849.72,Retiro,
4387,Banamex,02/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE ZARAGOZA ARIAS JESUS ULISES CTA.ORDENANTE 127551001315498505 REF.0207240 Pago fac 244758 RASTREO: 240702014076698894I CAJA 0078 AUT 00000000 HORA 09:56 SUC 0859,,2024.03,,Retiro,
4388,Banamex,02/07/2024,"PAGO RECIBIDO DE RODRIGO RAFAEL,ROMERO/SALDIVAR SU REF.0000020724 RODRIGO RAFAEL ROMERO SALDIVAR CAJA 0071 AUT 00000000 HORA 10:24 SUC 0519",,1475,,Retiro,
4389,Banamex,02/07/2024,PAGO RECIBIDO DE BANORTE POR ORDEN DE MARIA DE MONTSERRAT DORANTES S CTA.ORDENANTE 072654012146030128 REF.0240702 Factura Truper RASTREO: 38432P04202407023184414025 CAJA 0078 AUT 00000000 HORA 10:27 SUC 0859,,1350.97,,Deposito,
4390,Banamex,02/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240702014078627442I CAJA 0078 AUT 00000000 HORA 12:15 SUC 0859,,1821.26,,Retiro,
4391,Banamex,02/07/2024,PAGO RECIBIDO DE COOPERATIVA EJIDAL BALNEARIO S SU REF.0000293467 SUNEGO 020724 SANCARLOS CAJA 0062 AUT 00000000 HORA 13:03 SUC 0519,,1112.05,,Retiro,
4392,Banamex,02/07/2024,COMPRA INVERSION INTEGRAL CAJA 0081 AUT 00000000 HORA 15:01 SUC 1719,,14000,633.03,Deposito,
4393,Banamex,03/07/2024,PAGO RECIBIDO DE BAJIO POR 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 3 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO ORDEN DE METALLI FERRO SA DE CV CTA.ORDENANTE 030650900030288817 REF.9845557 Pago Fact FM246660 y FM246744 RASTREO: BB9845557018852 CAJA 0078 AUT 00000000 HORA 11:31 SUC 0859,,731.01,7258.89,Retiro,
4394,Banamex,03/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240703014091111146I CAJA 0078 AUT 00000000 HORA 11:33 SUC 0859,,1876.04,,Retiro,
4395,Banamex,03/07/2024,"PAGO RECIBIDO DE RUFINO,GARCIA/VIVAR SU REF.0000641749 RUFINO GARCIA VIVAR CAJA 0071 AUT 00000000 HORA 14:04 SUC 0870",,6417.49,,Retiro,
4396,Banamex,03/07/2024,2024 CAJA 0062 AUT 00000000 HORA 15:43 SUC 0519,,651.98,,Deposito,
4397,Banamex,03/07/2024,TRASPASO REF 521901 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:08 SUC 0519,,166000,,Retiro,
4398,Banamex,03/07/2024,PAGO INTERBANCARIO A BBVA MEXICO AL BENEF. GRUPO SUNEGO DE PUEBLA SA DE CV (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 012650001918980785 CLAVE RASTREO 085905242804318544 REF. 0240703 ENTRE CTAS CITI BBVA MISMO DIA CAJA 0062 AUT 00000000 HORA 17:11 SUC 0519,,182000,837.43,Deposito,
4399,Banamex,04/07/2024,PAGO RECIBIDO DE BANORTE POR ORDEN DE FUNDACION DE BENEFIC ENCIA PRI REF.0940537 PAGO FILIO A 19074 RASTREO: 016108042599160940537TEF. B536 CAJA 0087 AUT 00000000 HORA 23:07 SUC 0859,,2980.14,,Retiro,
4400,Banamex,04/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240704014104603565I CAJA 0078 AUT 00000000 HORA 12:31 SUC 0859  000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 4 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO,,1269.95,731.01,Retiro,
4401,Banamex,04/07/2024,DEPOSITO EFECTIVO SUC. CHOLULA PUE. CAJA 0003 AUT 06603173 HORA 13:17 SUC 0277,,19800,,Deposito,
4402,Banamex,04/07/2024,PAGO RECIBIDO DE BANREGIO POR ORDEN DE CONSTRUCTORA APZAR S.A. DE C.V CTA.ORDENANTE 058650000150140681 REF.0546393 GPO SUNEGO FM246741 OC 887 Gastos Ind Op RASTREO: 058-04/07/2024/04-271IZAB302 CAJA 0078 AUT 00000000 HORA 13:54 SUC 0859,,1190,,Retiro,
4403,Banamex,04/07/2024,"PAGO RECIBIDO DE JUAN EDUARDO,GONZALEZ/GONZALEZ SU REF.0000040724 JUAN EDUARDO GONZALEZ GONZALEZ CAJA 0071 AUT 00000000 HORA 15:42 SUC 0519",,4731.99,,Retiro,
4404,Banamex,04/07/2024,COMPRA INVERSION INTEGRAL CAJA 0081 AUT 00000000 HORA 17:06 SUC 1719,,30000,809.51,Deposito,
4405,Banamex,05/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240705014115315514I CAJA 0078 AUT 00000000 HORA 10:02 SUC 0859,,949.99,,Retiro,
4406,Banamex,05/07/2024,PAGO RECIBIDO DE GRUPO COBBALL SA DE CV SU REF.0000278947 PAGO COBBALL SUNEGO JULIO 2024 CAJA 0062 AUT 00000000 HORA 12:37 SUC 0519,,276.94,,Retiro,
4407,Banamex,05/07/2024,TRASPASO REF 557131 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:08 SUC 0519,,6000,,Retiro,
4408,Banamex,05/07/2024,PAGO A TERCEROS REF. 0224070500559286 GSP090630KI3 AL BENEF KIWI NETWORKS SAPI DE CV SU REF.0000103880 GSP090630KI3 00000000000009630215 CAJA 0062 AUT 00000000 HORA 17:11 SUC 0519,,4601,,Retiro,
4409,Banamex,05/07/2024,"PAGO INTERBANCARIO A BANORTE AL BENEF. ROOSVELT DANTE,GARRIDO/MELENDEZ (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 072610002415285988 CLAVE RASTREO 085905650514318742 REF. 0007678 L7678 SUNEGO FBI MISMO DIA CAJA 0062 AUT 00000000 HORA 17:17 SUC 0519",,3245.1,,Deposito,
4410,Banamex,05/07/2024,PAGO RECIBIDO DE BBVA MEXICO 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 5 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO POR ORDEN DE GRUPO SUNEGO DE PUEB LA CTA.ORDENANTE 012650001918980785 REF.0240705 ENTRE CTAS BBVA INBURSA RASTREO: BNET01002407050046065493 CAJA 0078 AUT 00000000 HORA 17:42 SUC 0859,,731.01,460000,Deposito,
4411,Banamex,05/07/2024,COMPRA INVERSION INTEGRAL CAJA 0081 AUT 00000000 HORA 17:47 SUC 1719,,460000,190.34,Deposito,
4412,Banamex,08/07/2024,PAGO RECIBIDO DE HSBC POR ORDEN DE JARED DE JESUS SOSA TERREROS CTA.ORDENANTE 021281065159862505 REF.0123456 ferreteria la guadalupana RASTREO: HSBC550672 CAJA 0078 AUT 00000000 HORA 19:06 SUC 0859,,4210,,Retiro,
4413,Banamex,08/07/2024,PAGO RECIBIDO DE HSBC POR ORDEN DE JARED DE JESUS SOSA TERREROS CTA.ORDENANTE 021281065159862505 REF.0123456 ferreteria la guadalupana RASTREO: HSBC553950 CAJA 0078 AUT 00000000 HORA 19:14 SUC 0859,,2585,,Retiro,
4414,Banamex,08/07/2024,"PAGO RECIBIDO DE RUFINO,GARCIA/VIVAR SU REF.0000080724 RUFINO GARCIA VIVAR CAJA 0071 AUT 00000000 HORA 08:41 SUC 0870",,7819.43,,Retiro,
4415,Banamex,08/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240708014152740152I CAJA 0078 AUT 00000000 HORA 11:44 SUC 0859,,3210.49,,Retiro,
4416,Banamex,08/07/2024,"PAGO RECIBIDO DE CLAUDIA MARIA,GARCIA/ZACARIAS SU REF.0000000000 CLAUDIA MARIA,GARCIA/ZACARIAS CAJA 0071 AUT 00000000 HORA 14:50 SUC 0519",,10570.5,,Deposito,
4417,Banamex,08/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE ROJAS VARGAS SOCORRO PETRA CTA.ORDENANTE 127651013546812071 REF.3526750 sin concepto RASTREO: 240708014157193821I CAJA 0078 AUT 00000000 HORA 16:43 SUC 0859,,2655,,Retiro,
4418,Banamex,08/07/2024,TRASPASO REF 318765 DE FO 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 6 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:52 SUC 0519,,731.01,154696,Deposito,
4419,Banamex,08/07/2024,PAGO INTERBANCARIO A SANTANDER AL BENEF. ABC LEASING DE MEXICO SAPI DE CV (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 014320655091871385 CLAVE RASTREO 085903206634319044 REF. 0082805 CA00000082805 MISMO DIA CAJA 0062 AUT 00000000 HORA 17:55 SUC 0519,,185841,95.89,Retiro,
4420,Banamex,09/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE PLIEGO FIGUEROA WENDI CTA.ORDENANTE 127542013084216497 REF.0352675 fm245178 RASTREO: 240709014165307974I CAJA 0078 AUT 00000000 HORA 11:38 SUC 0859,,1729.95,,Retiro,
4421,Banamex,09/07/2024,PAGO RECIBIDO DE BANORTE POR ORDEN DE MARIA DE MONTSERRAT DORANTES S CTA.ORDENANTE 072654012146030128 REF.0240709 Factura truper RASTREO: 38432P06202407093200754894 CAJA 0078 AUT 00000000 HORA 12:55 SUC 0859,,1568.48,,Retiro,
4422,Banamex,09/07/2024,"PAGO RECIBIDO DE BERTHA CITLI,MERITANO/GUTIERRE SU REF.0000265582 BERTHA CITLI,MERITANO/GUTIERREZ CAJA 0062 AUT 00000000 HORA 13:25 SUC 0519",,6310.98,,Retiro,
4423,Banamex,09/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE METALLI FERRO SA DE CV CTA.ORDENANTE 030650900030288817 REF.2114750 Pago Fact FM247682 y FM247872 RASTREO: BB211475020713 CAJA 0078 AUT 00000000 HORA 15:14 SUC 0859,,5982.86,,Retiro,
4424,Banamex,09/07/2024,TRASPASO REF 434379 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:18 SUC 0519,,30040.9,,Retiro,
4425,Banamex,09/07/2024,PAGO INTERBANCARIO A SANTANDER AL BENEF. ABC LEASING DE MEXICO SAPI DE CV (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 014320655024528553 CLAVE RASTREO 085904373324319142 REF. 0082805 CA00000082805 MISMO DIA 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 7 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO CAJA 0062 AUT 00000000 HORA 17:22 SUC 0519,,731.01,30261.7,Retiro,
4426,Banamex,10/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE ROQUE GUTIERREZ MARIELA CTA.ORDENANTE 127650001403955767 REF.1007241 PAGO NOTA FM244436 RASTREO: 240710014178227664I CAJA 0078 AUT 00000000 HORA 13:15 SUC 0859,,4934.16,,Retiro,
4427,Banamex,10/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000086 ADHESIVO 46AE3 PROY24 003 G 305 MANI RASTREO: BB684719013214 CAJA 0078 AUT 00000000 HORA 14:44 SUC 0859,,440.01,,Retiro,
4428,Banamex,10/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000086 RODILLERAS 2CD8E PROY24 026 C 986 VECA RASTREO: BB684712013214 CAJA 0078 AUT 00000000 HORA 14:44 SUC 0859,,2468.04,,Retiro,
4429,Banamex,10/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000086 RESPIRADOR C4F03 PROY24 002 C 114 MASE RASTREO: BB684714013214 CAJA 0078 AUT 00000000 HORA 14:44 SUC 0859,,1250,,Retiro,
4430,Banamex,10/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000086 FAJAS CON TIRANTE 61B0F PROY24 003 G 304 RASTREO: BB684707013214 CAJA 0078 AUT 00000000 HORA 14:44 SUC 0859,,2010.11,,Retiro,
4431,Banamex,10/07/2024,"PAGO RECIBIDO DE EMMA,RENDON/PEREZ SU REF.0000100724 EMMA RENDON PEREZ CAJA 0071 AUT 00000000 HORA 15:28 SUC 0519",,26078.7,,Retiro,
4432,Banamex,10/07/2024,TRASPASO REF 432777 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:15 SUC 0519  000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 8 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO,,178037,731.01,Deposito,
4433,Banamex,10/07/2024,"PAGO INTERBANCARIO A BAJIO AL BENEF. JAVIER,PACHECO/PENSADO (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 030650900019856370 CLAVE RASTREO 085904340254319245 REF. 0004761 4761 SUNEGO RENTA 25 PTE MISMO DIA CAJA 0062 AUT 00000000 HORA 17:17 SUC 0519",,94295.2,,Deposito,
4434,Banamex,10/07/2024,"PAGO INTERBANCARIO A BBVA MEXICO AL BENEF. MANUEL,ESPINOSA/MAURER (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 012650004434173798 CLAVE RASTREO 085904360594319242 REF. 0003443 3443 SUNEGO RENTA ATLIXCO MISMO DIA CAJA 0062 AUT 00000000 HORA 17:20 SUC 0519",,103044,33345.9,Deposito,
4435,Banamex,11/07/2024,PAGO RECIBIDO DE BANORTE POR ORDEN DE FUNDACION DE BENEFIC ENCIA PRI REF.1013178 PAGO DE FOLIO A 19082 RASTREO: 016108042599161013178TEF. B536 CAJA 0087 AUT 00000000 HORA 23:19 SUC 0859,,1041.99,,Retiro,
4436,Banamex,11/07/2024,"PAGO RECIBIDO DE RUFINO,GARCIA/VIVAR SU REF.0000110724 RUFINO GARCIA VIVAR CAJA 0071 AUT 00000000 HORA 13:06 SUC 0870",,4364.48,,Retiro,
4437,Banamex,11/07/2024,"PAGO RECIBIDO DE JUAN EDUARDO,GONZALEZ/GONZALEZ SU REF.0000110724 JUAN EDUARDO GONZALEZ GONZALEZ CAJA 0071 AUT 00000000 HORA 14:36 SUC 0519",,2036.94,40789.3,Retiro,
4438,Banamex,12/07/2024,COMISION 43908 PAQUETE PYME JUN MOV: 1 CAJA 0075 AUT 00000000 HORA 05:22 SUC 2864,,490,,Retiro,
4439,Banamex,12/07/2024,IVA COMISION 43908 CAJA 0075 AUT 00000000 HORA 05:22 SUC 2864,,78.4,,Retiro,
4440,Banamex,12/07/2024,"PAGO RECIBIDO DE EMMA,RENDON/PEREZ SU REF.0000120724 EMMA RENDON PEREZ CAJA 0071 AUT 00000000 HORA 15:27 SUC 0519",,8934.48,,Retiro,
4441,Banamex,12/07/2024,"PAGO RECIBIDO DE MA VIRIDIANA,MENDOZA/JIMENEZ SU REF.0000120724 MA VIRIDIANA MENDOZA JIMENEZ CAJA 0071 AUT 00000000 HORA 16:40 SUC 0870",,5506.96,,Retiro,
4442,Banamex,12/07/2024,PAGO RECIBIDO DE BANREGIO POR 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 9 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO ORDEN DE LOZCONSTRUCTORES S.A. DE C.V. CTA.ORDENANTE 058650000150161084 REF.0492448 Transferencia de LOZCONSTRUCTORES SA D RASTREO: 058-12/07/2024/12-270JDLF633 CAJA 0078 AUT 00000000 HORA 16:57 SUC 0859,,731.01,9004.97,Retiro,
4443,Banamex,12/07/2024,COMPRA INVERSION INTEGRAL CAJA 0081 AUT 00000000 HORA 17:38 SUC 1719,,63000,,Deposito,
4444,Banamex,12/07/2024,TRASPASO REF 654943 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 17:40 SUC 0519,,33022.7,,Retiro,
4445,Banamex,12/07/2024,TRASPASO REF 679105 DE FO 0000008095556516 CAJA 0062 AUT 00000000 HORA 18:06 SUC 0519,,152000,,Retiro,
4446,Banamex,12/07/2024,PAGO INTERBANCARIO A BBVA MEXICO AL BENEF. GRUPO SUNEGO DE PUEBLA SA DE CV (DATO NO VERIFICADO POR ESTA INSTITUCION) CTA.BENEFICIARIO 012650001918980785 CLAVE RASTREO 085906809004319447 REF. 0120724 ENTRE CTAS CITI BBVA MISMO DIA CAJA 0062 AUT 00000000 HORA 18:08 SUC 0519,,152000,,Deposito,
4447,Banamex,12/07/2024,DOMI AMERICAN EXPRESS CO AUT DOMI 8748125 3766931524 CAJA 0051 AUT 00000000 HORA 19:24 SUC 0859,,17813.1,,Retiro,
4448,Banamex,12/07/2024,DOMI AMERICAN EXPRESS CO AUT DOMI 8748910 3766959885 CAJA 0051 AUT 00000000 HORA 19:24 SUC 0859,,9140.29,,Retiro,
4449,Banamex,12/07/2024,DOMI AMERICAN EXPRESS CO AUT DOMI 8748912 3766959915 CAJA 0051 AUT 00000000 HORA 19:24 SUC 0859,,5298.61,1438.06,Retiro,
4450,Banamex,15/07/2024,PAGO RECIBIDO DE GRUPO COBBALL SA DE CV SU REF.0000010329 PAGO FACTURA SUNEGO 6 JULIO CAJA 0062 AUT 00000000 HORA 11:27 SUC 0519,,85.03,,Retiro,
4451,Banamex,15/07/2024,"PAGO RECIBIDO DE RUFINO,GARCIA/VIVAR SU REF.0000150724 RUFINO GARCIA VIVAR CAJA 0071 AUT 00000000 HORA 07:39 SUC 0870",,5945.51,,Retiro,
4452,Banamex,15/07/2024,"PAGO RECIBIDO DE MAURICIA,PEREZ/ARAGON SU REF.0000023422 MAURICIA,PEREZ/ARAGON 000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 10 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO CAJA 0071 AUT 00000000 HORA 13:12 SUC 0870",,731.01,5182.03,Retiro,
4453,Banamex,15/07/2024,"PAGO RECIBIDO DE GABRIEL ANTONIO,ROSENDO/TENANG SU REF.0000000000 GABRIEL ANTONIO,ROSENDO/TENANGO CAJA 0071 AUT 00000000 HORA 15:54 SUC 0870",,1569.99,,Retiro,
4454,Banamex,15/07/2024,"PAGO RECIBIDO DE ALEJANDRA ESTEFANIA,GARCIA/CAT SU REF.0000419658 ALEJANDRA ESTEFANIA,GARCIA/CATALAN CAJA 0071 AUT 00000000 HORA 16:07 SUC 0870",,1618.03,,Deposito,
4455,Banamex,15/07/2024,PAGO RECIBIDO DE HSBC POR ORDEN DE ENRIQUE CRUZ ALAVEZ CTA.ORDENANTE 021650040444150811 REF.0123456 Pago fm 245165 RASTREO: HSBC088597 CAJA 0072 AUT 00000000 HORA 19:52 SUC 0859,,3737.2,19575.8,Retiro,
4456,Banamex,16/07/2024,PAGO RECIBIDO DE GRUPO INDUSTRIAL PLAYMONT SA D SU REF.0000000000 GRUPO INDUSTRIAL PLAYMONT SA DE CV CAJA 0062 AUT 00000000 HORA 12:23 SUC 0519,,9256.89,,Retiro,
4457,Banamex,16/07/2024,PAGO RECIBIDO DE COOPERATIVA EJIDAL BALNEARIO S SU REF.0007176352 SUNEGO 160724 CAJA 0062 AUT 00000000 HORA 13:15 SUC 0519,,2155.02,,Retiro,
4458,Banamex,16/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE METALLI FERRO SA DE CV CTA.ORDENANTE 030650900030288817 REF.4411580 Pago Fact FM246171 RASTREO: BB441158020768 CAJA 0078 AUT 00000000 HORA 14:47 SUC 0859,,3449.95,,Retiro,
4459,Banamex,16/07/2024,PAGO RECIBIDO DE AZTECA POR ORDEN DE ZARAGOZA ARIAS JESUS ULISES CTA.ORDENANTE 127551001315498505 REF.1607240 Pago fac 246683 RASTREO: 240716014261971862I CAJA 0078 AUT 00000000 HORA 16:45 SUC 0859,,888.1,,Retiro,
4460,Banamex,16/07/2024,COMPRA INVERSION INTEGRAL CAJA 0081 AUT 00000000 HORA 17:25 SUC 1719,,35000,325.81,Deposito,
4461,Banamex,17/07/2024,"PAGO RECIBIDO DE RUFINO,GARCIA/VIVAR SU REF.0000170724 RUFINO GARCIA VIVAR CAJA 0071 AUT 00000000 HORA 12:33 SUC 0870  000180.B07CHDA008.OD.0 ESTADO DE CUENTA AL 31 DE JULIO DE 2024 CLIENTE: 75608357 Página: 11 de 32 GRUPO SUNEGO DE PUEBLA SA DE CV DETALLE DE OPERACIONES FECHA CONCEPTO RETIROS DEPOSITOS SALDO",,6052.4,731.01,Deposito,
4462,Banamex,17/07/2024,PAGO RECIBIDO DE BAJIO POR ORDEN DE LUCES FELIZ SA DE CV CTA.ORDENANTE 030650900019095898 REF.0000090 CONTACTO BLINDADO FBE00 PROY24 006 C 025 RASTREO: BB699276013214 CAJA 0078 AUT 00000000 HORA 14:12 SUC 0859,,749.94,,Retiro,
4463,Banamex,17/07/2024,"PAGO RECIBIDO DE BRYAN,GOYRI/CEREZO SU REF.0000170724 BRYAN GOYRI CEREZO CAJA 0071 AUT 00000000 HORA 14:14 SUC 0519",,6204.38,,Retiro,
4464,Banamex,17/07/2024,2024 CAJA 0062 AUT 00000000 HORA 14:26 SUC 0519,,1093.02,,Deposito,
4465,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000827401 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:16 SUC 0870",,1927.66,,Retiro,
4466,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000170724 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:17 SUC 0870",,1951.86,,Retiro,
4467,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000170724 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:18 SUC 0870",,629.96,,Retiro,
4468,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000170724 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:19 SUC 0870",,1776.89,,Retiro,
4469,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000170724 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:20 SUC 0870",,1989.12,,Retiro,
4470,Banamex,17/07/2024,"PAGO RECIBIDO DE LESLIE DENIS,HERNANDEZ/MARTINE SU REF.0000170724 LESLIE DENIS HERNANDEZ MARTINE CAJA 0071 AUT 00000000 HORA 15:21 SUC 0870",,1877.05,,Retiro,
